Date,PX_CLOSE_1D
2/21/08,40.1528
2/22/08,40.4026
2/25/08,40.8397
2/26/08,41.7764
2/27/08,40.6274
2/28/08,40.1778
2/29/08,40.2527
3/3/08,39.7781
3/4/08,39.1287
3/5/08,39.6158
3/6/08,38.9788
3/7/08,38.8539
3/10/08,37.9672
3/11/08,39.4159
3/12/08,38.6166
3/13/08,38.6915
3/14/08,37.6924
3/17/08,37.4676
3/18/08,38.729
3/19/08,36.6183
3/20/08,37.4676
3/24/08,38.2045
3/25/08,38.0546
3/26/08,38.6791
3/27/08,39.0787
3/28/08,38.8914
3/31/08,36.8556
4/1/08,38.2544
4/2/08,39.0662
4/3/08,40.1653
4/4/08,39.4284
4/7/08,39.853
4/8/08,39.1412
4/9/08,39.2785
4/10/08,39.1661
4/11/08,37.1429
4/14/08,37.5301
4/15/08,37.3927
4/16/08,38.2919
4/17/08,37.7299
4/18/08,38.9039
4/21/08,38.2919
4/22/08,38.2794
4/23/08,38.1046
4/24/08,38.8914
4/25/08,39.5283
4/28/08,39.2161
4/29/08,38.9788
4/30/08,39.5408
5/1/08,40.0154
5/2/08,40.2777
5/5/08,40.0654
5/6/08,39.903
5/7/08,39.6407
5/8/08,39.6282
5/9/08,39.4534
5/12/08,39.8031
5/13/08,39.6532
5/14/08,39.4909
5/15/08,39.9779
5/16/08,40.9896
5/19/08,40.8147
5/20/08,39.903
5/21/08,38.4917
5/22/08,40.5649
5/23/08,40.6524
5/27/08,40.2152
5/28/08,40.6399
5/29/08,40.0154
5/30/08,40.0779
6/2/08,39.6407
6/3/08,39.7032
6/4/08,37.5925
6/5/08,39.3535
6/6/08,39.5033
6/9/08,38.142
6/10/08,38.0046
6/11/08,36.8931
6/12/08,36.3311
6/13/08,37.3677
6/16/08,36.9056
6/17/08,37.043
6/18/08,36.7432
6/19/08,36.5184
6/20/08,35.4943
6/23/08,35.4943
6/24/08,35.5318
6/25/08,35.7816
6/26/08,34.6201
6/27/08,34.7949
6/30/08,36.7932
7/1/08,36.9181
7/2/08,37.4177
7/3/08,37.5051
7/7/08,37.4801
7/8/08,38.3294
7/9/08,38.4543
7/10/08,37.9672
7/11/08,36.7682
7/14/08,36.6308
7/15/08,36.2187
7/16/08,36.6558
7/17/08,37.4676
7/18/08,37.8048
7/21/08,37.1304
7/22/08,31.9724
7/23/08,33.9706
7/24/08,32.8966
7/25/08,33.009
7/28/08,32.2971
7/29/08,33.3337
7/30/08,33.3462
7/31/08,33.5085
8/1/08,33.6334
8/4/08,33.6334
8/5/08,34.7949
8/6/08,34.5326
8/7/08,33.6584
8/8/08,33.8957
8/11/08,33.6959
8/12/08,33.6959
8/13/08,32.9465
8/14/08,32.7092
8/15/08,32.5469
8/18/08,32.347
8/19/08,31.7725
8/20/08,31.4103
8/21/08,31.7975
8/22/08,32.3845
8/25/08,31.8849
8/26/08,31.5227
8/27/08,32.3595
8/28/08,32.6718
8/29/08,31.9099
9/2/08,31.7975
9/3/08,31.3604
9/4/08,30.1864
9/5/08,29.5245
9/8/08,29.9491
9/9/08,29.6993
9/10/08,29.8117
9/11/08,29.8492
9/12/08,30.6985
9/15/08,28.8001
9/16/08,28.6377
9/17/08,27.4887
9/18/08,27.5637
9/19/08,30.1989
9/22/08,28.9999
9/23/08,28.4504
9/24/08,27.8509
9/25/08,29.2872
9/26/08,29.2122
9/29/08,26.5895
9/30/08,27.6011
10/1/08,28.0882
10/2/08,27.7385
10/3/08,28.288
10/6/08,27.1765
10/7/08,26.3772
10/8/08,25.99
10/9/08,24.0292
10/10/08,23.4297
10/13/08,26.04
10/14/08,26.2648
10/15/08,23.5921
10/16/08,24.7286
10/17/08,25.2157
10/20/08,25.7028
10/21/08,23.13
10/22/08,20.782
10/23/08,21.6188
10/24/08,20.3074
10/27/08,20.6072
10/28/08,23.2549
10/29/08,24.3664
10/30/08,24.6537
10/31/08,24.0667
11/3/08,23.1924
11/4/08,23.6545
11/5/08,22.6304
11/6/08,20.7571
11/7/08,21.2816
11/10/08,20.9319
11/11/08,22.3182
11/12/08,22.2433
11/13/08,23.717
11/14/08,22.593
11/17/08,22.9926
11/18/08,24.1416
11/19/08,21.8061
11/20/08,21.3815
11/21/08,21.4065
11/24/08,23.2674
11/25/08,24.1042
11/26/08,24.7911
11/28/08,24.4539
12/1/08,21.931
12/2/08,22.9177
12/3/08,23.742
12/4/08,22.6304
12/5/08,24.0417
12/8/08,25.0908
12/9/08,24.5038
12/10/08,24.2166
12/11/08,24.329
12/12/08,24.1666
12/15/08,24.3789
12/16/08,25.5154
12/17/08,25.0284
12/18/08,24.1291
12/19/08,23.9918
12/22/08,24.5788
12/23/08,23.5047
12/24/08,23.6171
12/26/08,23.692
12/29/08,23.6171
12/30/08,24.6787
12/31/08,25.5279
1/2/09,25.4655
1/5/09,26.7144
1/6/09,27.3264
1/7/09,26.7019
1/8/09,26.6395
1/9/09,26.04
1/12/09,25.4905
1/13/09,25.1158
1/14/09,24.6537
1/15/09,24.6537
1/16/09,25.0034
1/20/09,23.4672
1/21/09,23.5172
1/22/09,22.6679
1/23/09,22.6804
1/26/09,23.5047
1/27/09,23.767
1/28/09,24.2166
1/29/09,23.3548
1/30/09,23.2174
2/2/09,23.08
2/3/09,24.866
2/4/09,24.2915
2/5/09,24.9534
2/6/09,25.6029
2/9/09,25.403
2/10/09,24.0542
2/11/09,23.9793
2/12/09,23.9918
2/13/09,23.9293
2/17/09,23.0051
2/18/09,22.6679
2/19/09,22.3432
2/20/09,22.5805
2/23/09,22.3057
2/24/09,22.5555
2/25/09,21.444
2/26/09,21.8311
2/27/09,22.1683
3/2/09,20.8819
3/3/09,20.6571
3/4/09,21.5564
3/5/09,20.4573
3/6/09,20.807
3/9/09,19.3333
3/10/09,20.6571
3/11/09,19.8453
3/12/09,20.5322
3/13/09,20.4573
3/16/09,20.832
3/17/09,21.9061
3/18/09,22.2183
3/19/09,21.8561
3/20/09,21.2441
3/23/09,22.1184
3/24/09,21.981
3/25/09,21.7812
3/26/09,21.6937
3/27/09,20.5947
3/30/09,20.7321
3/31/09,21.7562
4/1/09,23.3298
4/2/09,23.667
4/3/09,23.4672
4/6/09,23.4422
4/7/09,22.6679
4/8/09,22.8178
4/9/09,22.5805
4/13/09,22.8428
4/14/09,22.5805
4/15/09,22.7553
4/16/09,23.4922
4/17/09,24.1042
4/20/09,22.8677
4/21/09,23.2549
4/22/09,22.543
4/23/09,22.6554
4/24/09,22.7179
4/27/09,22.8303
4/28/09,22.568
4/29/09,23.2049
4/30/09,22.9177
5/1/09,23.5421
5/4/09,24.1916
5/5/09,24.1291
5/6/09,24.3415
5/7/09,22.8677
5/8/09,23.105
5/11/09,22.6929
5/12/09,23.8794
5/13/09,23.5546
5/14/09,23.9543
5/15/09,23.0676
5/18/09,24.9659
5/19/09,23.7794
5/20/09,23.2799
5/21/09,22.4056
5/22/09,23.105
5/26/09,23.4422
5/27/09,23.3923
5/28/09,23.4048
5/29/09,23.5047
6/1/09,24.0542
6/2/09,24.6412
6/3/09,23.0051
6/4/09,22.8428
6/5/09,22.543
6/8/09,22.6929
6/9/09,23.2424
6/10/09,22.8802
6/11/09,23.6545
6/12/09,23.7295
6/15/09,23.0551
6/16/09,23.2674
6/17/09,24.0667
6/18/09,24.8285
6/19/09,24.6287
6/22/09,24.2291
6/23/09,24.2415
6/24/09,24.2166
6/25/09,24.2415
6/26/09,24.1042
6/29/09,24.3789
6/30/09,24.3415
7/1/09,24.5912
7/2/09,23.8044
7/6/09,23.767
7/7/09,23.1924
7/8/09,23.2549
7/9/09,23.2924
7/10/09,23.105
7/13/09,23.4297
7/14/09,23.1425
7/15/09,23.7794
7/16/09,23.9168
7/17/09,23.2424
7/20/09,23.4547
7/21/09,23.6296
7/22/09,23.7919
7/23/09,24.3165
7/24/09,24.891
7/27/09,24.8285
7/28/09,24.6537
7/29/09,24.5288
7/30/09,25.2032
7/31/09,25.7028
8/3/09,26.5271
8/4/09,26.5895
8/5/09,26.5146
8/6/09,26.2148
8/7/09,26.7144
8/10/09,26.6644
8/11/09,26.577
8/12/09,26.8768
8/13/09,26.9017
8/14/09,26.4896
8/17/09,26.0525
8/18/09,26.552
8/19/09,26.7644
8/20/09,27.3888
8/21/09,27.2015
8/24/09,26.9892
8/25/09,27.4638
8/26/09,27.214
8/27/09,27.4263
8/28/09,27.214
8/31/09,27.1265
9/1/09,26.6644
9/2/09,26.4771
9/3/09,26.8768
9/4/09,27.5262
9/8/09,28.2756
9/9/09,28.8001
9/10/09,29.1498
9/11/09,28.9749
9/14/09,28.8376
9/15/09,28.9125
9/16/09,29.0374
9/17/09,29.0249
9/18/09,28.6128
9/21/09,28.5503
9/22/09,29.3996
9/23/09,29.2872
9/24/09,28.7377
9/25/09,28.4379
9/28/09,28.7252
9/29/09,28.2006
9/30/09,28.1007
10/1/09,27.9009
10/2/09,27.5886
10/5/09,28.1756
10/6/09,27.9633
10/7/09,27.6511
10/8/09,26.8893
10/9/09,26.6644
10/12/09,26.8268
10/13/09,26.8018
10/14/09,27.3014
10/15/09,27.9508
10/16/09,27.5637
10/19/09,27.6511
10/20/09,27.4513
10/21/09,27.6761
10/22/09,28.8001
10/23/09,27.8384
10/26/09,27.9259
10/27/09,28.2006
10/28/09,28.1132
10/29/09,28.7127
10/30/09,27.7135
11/2/09,27.726
11/3/09,27.6636
11/4/09,27.9758
11/5/09,28.5128
11/6/09,28.2506
11/9/09,28.95
11/10/09,28.5503
11/11/09,27.9758
11/12/09,28.1632
11/13/09,28.6253
11/16/09,29.1873
11/17/09,29.3871
11/18/09,28.6003
11/19/09,28.1632
11/20/09,28.0008
11/23/09,28.1881
11/24/09,28.2256
11/25/09,28.9625
11/27/09,28.7876
11/30/09,28.338
12/1/09,29.2622
12/2/09,29.9491
12/3/09,29.0499
12/4/09,29.2622
12/7/09,28.9874
12/8/09,28.6128
12/9/09,28.5378
12/10/09,28.8001
12/11/09,28.9125
12/14/09,29.0749
12/15/09,28.7626
12/16/09,29.1373
12/17/09,28.6003
12/18/09,27.9383
12/21/09,28.5378
12/22/09,28.5004
12/23/09,28.5128
12/24/09,28.5753
12/28/09,28.7377
12/29/09,28.7252
12/30/09,28.8501
12/31/09,28.8376
1/4/10,28.9625
1/5/10,28.7501
1/6/10,28.5253
1/7/10,27.9883
1/8/10,27.5637
1/11/10,27.9633
1/12/10,27.9259
1/13/10,28.2631
1/14/10,28.1007
1/15/10,27.5886
1/19/10,28.313
1/20/10,27.9383
1/21/10,27.5137
1/22/10,26.9142
1/25/10,27.164
1/26/10,27.189
1/27/10,27.4887
1/28/10,27.0266
1/29/10,26.8018
2/1/10,27.0017
2/2/10,27.3389
2/3/10,27.0516
2/4/10,27.5512
2/5/10,27.5637
2/8/10,27.189
2/9/10,27.164
2/10/10,27.2015
2/11/10,27.2764
2/12/10,27.3638
2/16/10,27.6386
2/17/10,27.6636
2/18/10,27.8384
2/19/10,27.6761
2/22/10,27.4887
2/23/10,27.1765
2/24/10,27.4638
2/25/10,27.4762
2/26/10,27.189
3/1/10,27.0017
3/2/10,27.2889
3/3/10,27.9508
3/4/10,27.9259
3/5/10,28.0607
3/8/10,28.0882
3/9/10,28.0632
3/10/10,28.0632
3/11/10,28.4504
3/12/10,28.7252
3/15/10,28.5878
3/16/10,28.6752
3/17/10,28.4379
3/18/10,28.288
3/19/10,28.1881
3/22/10,28.0882
3/23/10,28.1881
3/24/10,27.7011
3/25/10,27.4263
3/26/10,27.4138
3/29/10,28.7252
3/30/10,28.9625
3/31/10,29.1123
4/1/10,29.1748
4/5/10,29.3246
4/6/10,28.7751
4/7/10,28.313
4/8/10,28.6253
4/9/10,28.8251
4/12/10,28.7377
4/13/10,28.8501
4/14/10,29.2497
4/15/10,29.5869
4/16/10,29.1998
4/19/10,29.0749
4/20/10,29.0249
4/21/10,29.0874
4/22/10,28.925
4/23/10,28.8501
4/26/10,28.7751
4/27/10,27.6511
4/28/10,27.3763
4/29/10,27.8884
4/30/10,27.726
5/3/10,28.0507
5/4/10,27.139
5/5/10,26.6894
5/6/10,25.7402
5/7/10,24.9799
5/10/10,26.1774
5/11/10,25.6403
5/12/10,25.8402
5/13/10,25.3406
5/14/10,24.6537
5/17/10,25.0658
5/18/10,24.4039
5/19/10,23.9918
5/20/10,23.3423
5/21/10,23.7919
5/24/10,23.3298
5/25/10,23.9293
5/26/10,23.9793
5/27/10,25.0908
5/28/10,25.1033
6/1/10,25.2781
6/2/10,25.0034
6/3/10,25.4905
6/4/10,24.9784
6/7/10,24.7036
6/8/10,24.5413
6/9/10,24.7661
6/10/10,25.7527
6/11/10,25.7652
6/14/10,25.9276
6/15/10,26.5021
6/16/10,26.3272
6/17/10,26.4272
6/18/10,26.5271
6/21/10,26.552
6/22/10,26.2648
6/23/10,26.6644
6/24/10,26.9642
6/25/10,27.0516
6/28/10,27.5012
6/29/10,26.7269
6/30/10,25.8152
7/1/10,26.4022
7/2/10,26.1899
7/6/10,26.3897
7/7/10,27.214
7/8/10,27.3763
7/9/10,27.2889
7/12/10,27.1515
7/13/10,27.8759
7/14/10,27.9383
7/15/10,28.1756
7/16/10,27.6011
7/19/10,27.751
7/20/10,27.6886
7/21/10,27.751
7/22/10,28.4504
7/23/10,29.0249
7/26/10,29.3496
7/27/10,29.4371
7/28/10,28.9375
7/29/10,29.3621
7/30/10,29.3246
8/2/10,29.9116
8/3/10,29.6868
8/4/10,29.9616
8/5/10,30.0116
8/6/10,30.9108
8/9/10,30.8858
8/10/10,30.6735
8/11/10,29.6244
8/12/10,29.8492
8/13/10,29.9116
8/16/10,30.1364
8/17/10,30.049
8/18/10,30.0865
8/19/10,29.537
8/20/10,29.4121
8/23/10,29.4121
8/24/10,29.0374
8/25/10,28.9375
8/26/10,28.8001
8/27/10,29.8492
8/30/10,29.4745
8/31/10,30.2239
9/1/10,30.3238
9/2/10,30.4112
9/3/10,31.0232
9/7/10,30.5486
9/8/10,30.9233
9/9/10,30.9857
9/10/10,30.9482
9/13/10,31.0232
9/14/10,31.2855
9/15/10,31.5727
9/16/10,31.4728
9/17/10,31.5727
9/20/10,32.1847
9/21/10,32.0973
9/22/10,31.9973
9/23/10,31.7351
9/24/10,32.0848
9/27/10,31.6726
9/28/10,31.5977
9/29/10,31.4603
9/30/10,30.9857
10/1/10,31.5977
10/4/10,31.6976
10/5/10,32.1222
10/6/10,32.372
10/7/10,32.2721
10/8/10,32.3221
10/11/10,32.4345
10/12/10,32.2877
10/13/10,32.7717
10/14/10,33.4211
10/15/10,33.6178
10/18/10,33.7208
10/19/10,32.8591
10/20/10,33.5585
10/21/10,32.959
10/22/10,32.9965
10/25/10,32.8466
10/26/10,33.4211
10/27/10,33.0839
10/28/10,34.2454
10/29/10,34.3578
11/1/10,34.3453
11/2/10,34.4702
11/3/10,35.1196
11/4/10,35.6067
11/5/10,35.5443
11/8/10,35.4631
11/9/10,34.8574
11/10/10,34.9823
11/11/10,34.9698
11/12/10,34.9698
11/15/10,34.8074
11/16/10,33.9706
11/17/10,33.1089
11/18/10,33.596
11/19/10,33.6459
11/22/10,33.3587
11/23/10,32.4469
11/24/10,32.6343
11/26/10,32.3845
11/29/10,31.6476
11/30/10,31.2979
12/1/10,32.3096
12/2/10,32.3595
12/3/10,32.4095
12/6/10,32.6593
12/7/10,32.5843
12/8/10,32.4469
12/9/10,32.3845
12/10/10,32.959
12/13/10,33.496
12/14/10,33.6834
12/15/10,33.0215
12/16/10,33.1838
12/17/10,33.3274
12/20/10,33.1838
12/21/10,33.0714
12/22/10,32.9465
12/23/10,33.2712
12/27/10,33.2338
12/28/10,33.1214
12/29/10,32.8716
12/30/10,32.5219
12/31/10,33.0215
1/3/11,32.984
1/4/11,33.4711
1/5/11,34.3453
1/6/11,34.4202
1/7/11,34.3828
1/10/11,34.5951
1/11/11,34.1455
1/12/11,33.9581
1/13/11,34.1705
1/14/11,34.3578
1/18/11,35.9065
1/19/11,35.4319
1/20/11,34.9947
1/21/11,35.307
1/24/11,35.9314
1/25/11,36.0189
1/26/11,36.2686
1/27/11,36.0688
1/28/11,35.2695
1/31/11,35.4194
2/1/11,36.1562
2/2/11,35.9065
2/3/11,36.0938
2/4/11,36.456
2/7/11,35.9689
2/8/11,36.4185
2/9/11,36.431
2/10/11,36.6558
2/11/11,36.481
2/14/11,36.2562
2/15/11,36.456
2/16/11,37.0055
2/17/11,36.7183
2/18/11,37.0555
2/22/11,35.9189
2/23/11,35.6317
2/24/11,35.1946
2/25/11,35.4069
2/28/11,35.7441
3/1/11,35.5068
3/2/11,35.9439
3/3/11,36.9431
3/4/11,36.2811
3/7/11,36.3311
3/8/11,36.7307
3/9/11,36.7807
3/10/11,35.8815
3/11/11,36.0688
3/14/11,35.6567
3/15/11,34.7325
3/16/11,33.4461
3/17/11,34.5326
3/18/11,34.67
3/21/11,35.9689
3/22/11,35.9689
3/23/11,35.6941
3/24/11,35.7441
3/25/11,35.5068
3/28/11,35.819
3/29/11,36.4934
3/30/11,36.4685
3/31/11,35.9065
4/1/11,36.3186
4/4/11,36.3061
4/5/11,36.1313
4/6/11,36.5934
4/7/11,36.6183
4/8/11,36.3186
4/11/11,36.3686
4/12/11,35.9189
4/13/11,36.0189
4/14/11,36.1063
4/15/11,36.7058
4/18/11,35.7941
4/19/11,35.894
4/20/11,36.5559
4/21/11,35.3694
4/25/11,35.3819
4/26/11,35.7941
4/27/11,36.2936
4/28/11,36.1313
4/29/11,36.3686
5/2/11,36.0064
5/3/11,35.3694
5/4/11,35.2196
5/5/11,34.8823
5/6/11,34.4078
5/9/11,35.2071
5/10/11,34.8948
5/11/11,34.6326
5/12/11,34.5451
5/13/11,34.1455
5/16/11,33.9457
5/17/11,34.8449
5/18/11,34.745
5/19/11,35.3569
5/20/11,35.4943
5/23/11,34.7325
5/24/11,34.4078
5/25/11,34.4952
5/26/11,34.645
5/27/11,35.0947
5/31/11,35.0072
6/1/11,33.0464
6/2/11,33.1463
6/3/11,33.5835
6/6/11,33.3087
6/7/11,33.6834
6/8/11,33.1588
6/9/11,33.1339
6/10/11,32.1972
6/13/11,32.8091
6/14/11,32.9827
6/15/11,32.1597
6/16/11,32.3221
6/17/11,32.347
6/20/11,33.009
6/21/11,33.4211
6/22/11,33.1339
6/23/11,33.1339
6/24/11,32.7217
6/27/11,33.0464
6/28/11,32.6468
6/29/11,33.4211
6/30/11,33.3711
7/1/11,33.596
7/5/11,33.521
7/6/11,33.1963
7/7/11,33.521
7/8/11,33.4086
7/11/11,32.7092
7/12/11,32.347
7/13/11,32.5219
7/14/11,32.1972
7/15/11,32.1847
7/18/11,31.785
7/19/11,32.2971
7/20/11,32.5219
7/21/11,33.0215
7/22/11,33.7458
7/25/11,33.009
7/26/11,33.7958
7/27/11,33.2837
7/28/11,33.5335
7/29/11,35.0947
8/1/11,34.7075
8/2/11,34.3328
8/3/11,35.232
8/4/11,33.9831
8/5/11,34.1205
8/8/11,32.3345
8/9/11,33.1838
8/10/11,31.3604
8/11/11,33.0339
8/12/11,33.8208
8/15/11,34.5701
8/16/11,34.5451
8/17/11,34.7949
8/18/11,33.596
8/19/11,32.7592
8/22/11,33.3836
8/23/11,34.4202
8/24/11,34.6575
8/25/11,33.1339
8/26/11,32.984
8/29/11,33.4461
8/30/11,33.1963
8/31/11,32.8966
9/1/11,33.0215
9/2/11,32.8716
9/6/11,32.3283
9/7/11,32.7592
9/8/11,32.5031
9/9/11,32.1847
9/12/11,31.7101
9/13/11,31.9599
9/14/11,32.3845
9/15/11,32.6093
9/16/11,32.6343
9/19/11,32.0223
9/20/11,32.3345
9/21/11,31.3979
9/22/11,30.6985
9/23/11,31.3229
9/26/11,31.7351
9/27/11,32.2971
9/28/11,32.1347
9/29/11,32.6343
9/30/11,32.0473
10/3/11,32.0973
10/4/11,32.4719
10/5/11,32.8716
10/6/11,33.1838
10/7/11,32.7842
10/10/11,33.9956
10/11/11,33.596
