Date,PX_CLOSE_1D
2/21/08,43.7801
2/22/08,44.5132
2/25/08,44.3461
2/26/08,44.476
2/27/08,43.6502
2/28/08,43.2883
2/29/08,42.1098
3/3/08,42.6387
3/4/08,43.4646
3/5/08,43.5945
3/6/08,42.2675
3/7/08,42.0634
3/10/08,41.8221
3/11/08,43.2326
3/12/08,42.8893
3/13/08,42.5181
3/14/08,42.5923
3/17/08,42.648
3/18/08,43.2419
3/19/08,42.7872
3/20/08,42.7315
3/24/08,42.7965
3/25/08,43.344
3/26/08,43.5852
3/27/08,43.1305
3/28/08,42.6109
3/31/08,42.6109
4/1/08,43.8079
4/2/08,43.7522
4/3/08,43.5574
4/4/08,44.077
4/7/08,44.6338
4/8/08,45.3669
4/9/08,44.9586
4/10/08,43.8822
4/11/08,43.8822
4/14/08,44.077
4/15/08,44.142
4/16/08,45.3205
4/17/08,45.6731
4/18/08,45.5988
4/21/08,45.1442
4/22/08,44.8287
4/23/08,45.1906
4/24/08,45.0328
4/25/08,44.6338
4/28/08,44.9122
4/29/08,44.8194
4/30/08,44.5596
5/1/08,44.7823
5/2/08,45.005
5/5/08,43.9378
5/6/08,44.2533
5/7/08,43.8358
5/8/08,43.9193
5/9/08,44.541
5/12/08,44.7637
5/13/08,44.9214
5/14/08,44.9307
5/15/08,44.7266
5/16/08,45.5339
5/19/08,46.2298
5/20/08,46.4433
5/21/08,46.8423
5/22/08,47.0279
5/23/08,46.2484
5/27/08,46.1185
5/28/08,45.7937
5/29/08,46.8794
5/30/08,47.6125
6/2/08,46.7309
6/3/08,46.6753
6/4/08,47.0093
6/5/08,48.0764
6/6/08,46.666
6/9/08,47.4547
6/10/08,47.4176
6/11/08,46.8144
6/12/08,46.6196
6/13/08,46.9536
6/16/08,47.3062
6/17/08,47.2413
6/18/08,47.3248
6/19/08,48.0486
6/20/08,47.6496
6/23/08,48.1971
6/24/08,48.7817
6/25/08,49.8024
6/26/08,48.2991
6/27/08,48.2991
6/30/08,48.5033
7/1/08,49.2085
7/2/08,48.9394
7/3/08,48.0486
7/7/08,47.0743
7/8/08,47.1114
7/9/08,47.9465
7/10/08,48.1321
7/11/08,47.696
7/14/08,46.9258
7/15/08,46.5268
7/16/08,45.4689
7/17/08,45.1349
7/18/08,45.1906
7/21/08,45.7844
7/22/08,45.5803
7/23/08,44.606
7/24/08,43.6873
7/25/08,43.3811
7/28/08,42.8243
7/29/08,42.6573
7/30/08,43.214
7/31/08,43.5759
8/1/08,40.8756
8/4/08,40.3931
8/5/08,40.9592
8/6/08,41.0891
8/7/08,41.7572
8/8/08,41.7572
8/11/08,41.6458
8/12/08,41.0705
8/13/08,41.2932
8/14/08,40.7736
8/15/08,40.922
8/18/08,40.8664
8/19/08,41.0427
8/20/08,41.3396
8/21/08,41.7757
8/22/08,41.9984
8/25/08,41.1633
8/26/08,41.3211
8/27/08,41.7386
8/28/08,41.785
8/29/08,40.6158
9/2/08,40.1055
9/3/08,39.0198
9/4/08,37.9434
9/5/08,36.802
9/8/08,36.8206
9/9/08,35.5771
9/10/08,35.4565
9/11/08,36.0411
9/12/08,36.5515
9/15/08,35.4565
9/16/08,35.4194
9/17/08,32.4593
9/18/08,33.3408
9/19/08,34.8812
9/22/08,34.2038
9/23/08,33.8512
9/24/08,33.4614
9/25/08,34.8255
9/26/08,34.8904
9/29/08,33.7676
9/30/08,34.3522
10/1/08,35.1132
10/2/08,33.5078
10/3/08,33.313
10/6/08,31.188
10/7/08,30.0188
10/8/08,29.1929
10/9/08,29.0352
10/10/08,27.8381
10/13/08,31.9582
10/14/08,31.355
10/15/08,27.5505
10/16/08,28.1536
10/17/08,28.4877
10/20/08,30.5755
10/21/08,29.2579
10/22/08,27.1236
10/23/08,28.1907
10/24/08,27.2164
10/27/08,26.6225
10/28/08,29.7868
10/29/08,28.1629
10/30/08,29.9538
10/31/08,30.4642
11/3/08,30.1208
11/4/08,27.8381
11/5/08,27.8381
11/6/08,27.9866
11/7/08,29.9167
11/10/08,28.4134
11/11/08,28.7568
11/12/08,27.5133
11/13/08,29.7311
11/14/08,30.2693
11/17/08,30.3899
11/18/08,30.3157
11/19/08,29.2671
11/20/08,27.5133
11/21/08,29.6847
11/24/08,30.0373
11/25/08,31.1694
11/26/08,30.8539
11/28/08,31.4478
12/1/08,28.3485
12/2/08,29.1187
12/3/08,30.1672
12/4/08,28.1722
12/5/08,28.1629
12/8/08,28.8032
12/9/08,27.4855
12/10/08,27.968
12/11/08,27.7082
12/12/08,27.9031
12/15/08,26.9566
12/16/08,28.0608
12/17/08,27.1422
12/18/08,27.6989
12/19/08,27.736
12/22/08,27.5969
12/23/08,26.6875
12/24/08,26.9009
12/26/08,27.1051
12/29/08,27.2999
12/30/08,28.1072
12/31/08,28.4784
1/2/09,29.0444
1/5/09,29.4063
1/6/09,29.861
1/7/09,29.8889
1/8/09,30.3899
1/9/09,29.8425
1/12/09,30.2322
1/13/09,29.694
1/14/09,28.9516
1/15/09,29.1094
1/16/09,29.8053
1/20/09,29.2579
1/21/09,29.5362
1/22/09,29.629
1/23/09,29.6476
1/26/09,30.0188
1/27/09,29.4249
1/28/09,29.4156
1/29/09,29.3507
1/30/09,28.4506
2/2/09,28.367
2/3/09,28.3392
2/4/09,28.9702
2/5/09,30.1765
2/6/09,30.8168
2/9/09,30.3992
2/10/09,29.3599
2/11/09,29.0352
2/12/09,29.1372
2/13/09,28.896
2/17/09,27.5505
2/18/09,27.4762
2/19/09,28.0237
2/20/09,26.7246
2/23/09,26.1493
2/24/09,27.1422
2/25/09,27.0494
2/26/09,26.3813
2/27/09,25.8802
3/2/09,24.7574
3/3/09,23.8758
3/4/09,24.6367
3/5/09,23.4026
3/6/09,23.1428
3/9/09,22.6973
3/10/09,23.4397
3/11/09,23.4397
3/12/09,23.2819
3/13/09,23.9779
3/16/09,24.6182
3/17/09,24.8687
3/18/09,26.075
3/19/09,26.8731
3/20/09,26.3627
3/23/09,27.5412
3/24/09,27.1514
3/25/09,27.003
3/26/09,27.2071
3/27/09,26.6225
3/30/09,25.8895
3/31/09,26.6411
4/1/09,26.7153
4/2/09,26.9937
4/3/09,26.604
4/6/09,26.1122
4/7/09,26.1307
4/8/09,26.6689
4/9/09,26.8267
4/13/09,26.2792
4/14/09,25.8245
4/15/09,26.7246
4/16/09,27.0679
4/17/09,27.3185
4/20/09,27.2442
4/21/09,27.0679
4/22/09,27.0958
4/23/09,27.2535
4/24/09,27.1886
4/27/09,27.5133
4/28/09,27.6247
4/29/09,27.7824
4/30/09,27.7546
5/1/09,29.0352
5/4/09,29.1651
5/5/09,28.6547
5/6/09,28.7846
5/7/09,29.063
5/8/09,30.2322
5/11/09,30.2972
5/12/09,30.2508
5/13/09,29.2022
5/14/09,29.6383
5/15/09,29.1094
5/18/09,28.5434
5/19/09,29.6383
5/20/09,29.3043
5/21/09,28.6918
5/22/09,28.8867
5/26/09,29.8332
5/27/09,29.2393
5/28/09,29.9909
5/29/09,30.1301
6/1/09,31.8654
6/2/09,31.2715
6/3/09,30.3157
6/4/09,30.8632
6/5/09,31.0581
6/8/09,30.1394
6/9/09,29.6847
6/10/09,29.9538
6/11/09,30.7797
6/12/09,30.9003
6/15/09,29.9445
6/16/09,29.9724
6/17/09,29.9074
6/18/09,30.8632
6/19/09,30.6127
6/22/09,30.3899
6/23/09,29.7497
6/24/09,29.7868
6/25/09,30.3714
6/26/09,30.4363
6/29/09,30.9838
6/30/09,30.5848
7/1/09,31.2622
7/2/09,29.5362
7/6/09,30.2415
7/7/09,29.5084
7/8/09,29.3785
7/9/09,29.3599
7/10/09,29.0908
7/13/09,29.6198
7/14/09,29.8796
7/15/09,30.4363
7/16/09,30.4363
7/17/09,30.1116
7/20/09,30.2879
7/21/09,30.7797
7/22/09,30.5477
7/23/09,30.8539
7/24/09,31.2437
7/27/09,31.1973
7/28/09,30.9096
7/29/09,30.8818
7/30/09,31.4571
7/31/09,31.355
8/3/09,31.5313
8/4/09,27.3742
8/5/09,27.2164
8/6/09,27.3092
8/7/09,27.3278
8/10/09,27.2442
8/11/09,27.2535
8/12/09,27.4484
8/13/09,27.5412
8/14/09,27.2999
8/17/09,26.7432
8/18/09,26.5297
8/19/09,26.7246
8/20/09,26.9195
8/21/09,27.4669
8/24/09,27.4391
8/25/09,27.2906
8/26/09,27.3556
8/27/09,27.2164
8/28/09,27.4948
8/31/09,27.2814
9/1/09,27.1607
9/2/09,27.17
9/3/09,27.3649
9/4/09,27.569
9/8/09,27.1978
9/9/09,27.1143
9/10/09,27.1422
9/11/09,26.8916
9/14/09,27.2814
9/15/09,27.634
9/16/09,28.4227
9/17/09,28.3763
9/18/09,28.432
9/21/09,28.367
9/22/09,28.6083
9/23/09,28.3856
9/24/09,28.3392
9/25/09,28.1443
9/28/09,28.4691
9/29/09,28.4506
9/30/09,28.1536
10/1/09,27.5783
10/2/09,27.0587
10/5/09,27.4948
10/6/09,27.6804
10/7/09,27.5041
10/8/09,27.4206
10/9/09,27.8381
10/12/09,28.3021
10/13/09,28.033
10/14/09,28.0979
10/15/09,28.3763
10/16/09,28.497
10/19/09,28.6361
10/20/09,28.5155
10/21/09,28.5248
10/22/09,28.6547
10/23/09,28.3392
10/26/09,27.8474
10/27/09,27.6897
10/28/09,27.3556
10/29/09,27.9216
10/30/09,27.3185
11/2/09,27.337
11/3/09,27.1329
11/4/09,27.4391
11/5/09,27.8288
11/6/09,27.6989
11/9/09,28.1815
11/10/09,28.4598
11/11/09,28.3299
11/12/09,27.9124
11/13/09,28.0144
11/16/09,28.5434
11/17/09,28.3485
11/18/09,28.0701
11/19/09,27.6897
11/20/09,27.968
11/23/09,28.4784
11/24/09,28.5619
11/25/09,28.7568
11/27/09,28.265
11/30/09,28.3206
12/1/09,28.9795
12/2/09,29.23
12/3/09,29.3599
12/4/09,29.3507
12/7/09,29.4991
12/8/09,28.9795
12/9/09,28.9888
12/10/09,29.5734
12/11/09,30.0652
12/14/09,30.0466
12/15/09,30.0466
12/16/09,30.1301
12/17/09,30.0373
12/18/09,30.2972
12/21/09,30.2415
12/22/09,29.8239
12/23/09,30.0559
12/24/09,30.4549
12/28/09,30.5291
12/29/09,30.5384
12/30/09,30.6034
12/31/09,29.9817
1/4/10,30.1301
1/5/10,29.7404
1/6/10,29.8053
1/7/10,29.5177
1/8/10,29.4249
1/11/10,29.8053
1/12/10,29.8332
1/13/10,30.26
1/14/10,29.9445
1/15/10,29.5919
